County,ZIP Code,Total Properties,Total Population,Median Income,Median Property Value,Total Insurer-Initiated Nonrenewals (2015 - 2021),Percent Total Nonrenewals Over Period to Total Properties (2015-2021),Absolute Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Nonrenewals of Total Properties (2021),2015_New,2015_Renewed,2015_Insured-Initiated Nonrenewed,2015_Insurer-Initiated Nonrenewed,2015_ins_owner_nr_ratio,2015_new_ins_nr_ratio,2021_New,2021_Renewed,2021_Insured-Initiated Nonrenewed,2021_Insurer-Initiated Nonrenewed,2021_ins_owner_nr_ratio,2021_new_ins_nr_ratio
Riverside,92881,"10,135","33,531","$40,458","$544,300","6,481",63.95,83,43.23,2.71,1075,6985,870,192,0.220689655172414,5.59895833333333,1236,7172,1024,275,0.2685546875,4.49454545454545
Los Angeles,91020,"1,441","8,633","$34,296","$615,900",706,48.99,9,42.86,2.08,130,1106,115,21,0.182608695652174,6.19047619047619,117,1104,90,30,0.333333333333333,3.9
Orange,92861,"2,096","5,822","$56,250","$1,187,000","1,199",57.20,15,42.86,2.39,194,1870,157,35,0.222929936305732,5.54285714285714,251,1851,214,50,0.233644859813084,5.02
Sonoma,95436,"3,759","6,240","$33,276","$516,400","1,248",33.20,30,42.86,2.66,228,2107,135,70,0.518518518518519,3.25714285714286,285,2146,217,100,0.460829493087558,2.85
Los Angeles,90012,"2,017","36,552","$21,732","$533,200",391,19.39,6,42.86,0.99,72,637,60,14,0.233333333333333,5.14285714285714,96,678,61,20,0.327868852459016,4.8
San Bernardino,92399,"16,896","54,268","$31,895","$331,300","10,260",60.72,171,42.75,3.38,1996,13559,1379,400,0.290065264684554,4.99,2054,13534,1652,571,0.345641646489104,3.59719789842382
El Dorado,95684,"3,125","3,129","$26,070","$361,400",589,18.85,26,42.62,2.78,92,1015,73,61,0.835616438356164,1.50819672131148,147,974,128,87,0.6796875,1.68965517241379
San Luis Obispo,93405,"6,410","35,898","$9,956","$690,000","2,695",42.04,36,42.35,1.89,488,4360,364,85,0.233516483516484,5.74117647058824,657,4363,455,121,0.265934065934066,5.4297520661157
Contra Costa,94553,"18,223","49,784","$50,894","$570,200","8,372",45.94,81,42.19,1.50,1455,13379,1136,192,0.169014084507042,7.578125,1666,13561,1464,273,0.186475409836066,6.1025641025641
Los Angeles,91356,"6,449","29,822","$35,669","$957,400","4,645",72.03,89,42.18,4.65,861,5146,644,211,0.327639751552795,4.08056872037915,1001,5109,695,300,0.431654676258993,3.33666666666667
Orange,90621,"6,056","35,598","$26,500","$591,500","2,639",43.58,37,42.05,2.06,458,3451,326,88,0.269938650306748,5.20454545454545,524,3573,426,125,0.293427230046948,4.192
Kern,93505,"50,600","13,774","$24,480","$124,300","3,597",7.11,54,41.86,0.36,571,3331,426,129,0.302816901408451,4.42635658914729,859,3501,607,183,0.301482701812191,4.69398907103825
Santa Clara,95032,"9,120","26,047","$67,911","$1,592,200","4,478",49.10,41,41.84,1.52,742,6655,609,98,0.160919540229885,7.57142857142857,955,6730,771,139,0.180285343709468,6.8705035971223
San Diego,91978,"2,001","10,506","$33,635","$438,200","1,311",65.52,23,41.82,3.90,246,1840,178,55,0.308988764044944,4.47272727272727,369,1916,245,78,0.318367346938776,4.73076923076923
Riverside,92592,"27,207","84,930","$42,452","$463,900","20,095",73.86,198,41.77,2.47,3317,19545,2720,474,0.174264705882353,6.99789029535865,3479,19991,3099,672,0.216844143272023,5.17708333333333
Los Angeles,90063,"8,723","53,980","$23,504","$406,600","3,528",40.44,92,41.63,3.59,803,5723,467,221,0.473233404710921,3.63348416289593,1016,6250,649,313,0.482280431432974,3.24600638977636
Los Angeles,91606,"6,960","44,295","$25,919","$560,800","3,622",52.04,44,41.51,2.16,680,5001,557,106,0.190305206463196,6.41509433962264,792,5162,598,150,0.250836120401338,5.28
Monterey,95004,"1,531","4,218","$45,009","$696,800",597,38.99,12,41.38,2.68,118,1081,85,29,0.341176470588235,4.06896551724138,128,1075,85,41,0.482352941176471,3.1219512195122
Riverside,92544,"16,812","49,923","$23,933","$230,800","10,217",60.77,186,41.33,3.78,1789,10755,1313,450,0.342726580350343,3.97555555555556,2183,10600,1475,636,0.431186440677966,3.43238993710692
San Diego,91902,"5,342","18,896","$39,218","$662,900","3,014",56.42,37,41.11,2.38,482,4583,364,90,0.247252747252747,5.35555555555556,601,4593,524,127,0.24236641221374,4.73228346456693
Los Angeles,91307,"8,324","26,341","$49,336","$660,900","5,715",68.66,67,41.10,2.76,982,7107,804,163,0.20273631840796,6.02453987730061,1161,7194,900,230,0.255555555555556,5.04782608695652
Riverside,92539,"3,781","4,557","$20,093","$201,400",720,19.04,25,40.98,2.27,147,954,81,61,0.753086419753086,2.40983606557377,114,812,118,86,0.728813559322034,1.32558139534884
Calaveras,95222,"4,202","5,029","$30,520","$368,500","1,261",30.01,18,40.91,1.48,207,1723,161,44,0.273291925465839,4.70454545454545,272,1746,242,62,0.256198347107438,4.38709677419355
Santa Clara,95037,"17,137","51,994","$48,903","$880,100","8,114",47.35,79,40.10,1.61,1488,11097,1063,197,0.185324553151458,7.55329949238579,1707,11870,1433,276,0.192602930914166,6.18478260869565
Butte,95938,"1,856","4,446","$36,188","$512,200",643,34.64,6,40.00,1.13,93,941,88,15,0.170454545454545,6.2,104,955,97,21,0.216494845360825,4.95238095238095
Santa Clara,94040,"6,886","36,526","$68,404","$1,736,400","2,638",38.31,20,40.00,1.02,414,4988,350,50,0.142857142857143,8.28,536,4964,483,70,0.144927536231884,7.65714285714286
Riverside,92236,"10,593","45,477","$21,311","$220,600","4,505",42.53,68,39.77,2.26,902,5847,681,171,0.251101321585903,5.27485380116959,1059,6222,655,239,0.364885496183206,4.43096234309623
Los Angeles,90062,"6,259","35,916","$22,846","$444,000","2,726",43.55,66,39.76,3.71,598,4114,360,166,0.461111111111111,3.60240963855422,713,4490,442,232,0.524886877828054,3.07327586206897
San Diego,92120,"8,847","30,550","$45,576","$615,100","5,105",57.70,44,39.64,1.75,752,8135,635,111,0.174803149606299,6.77477477477478,948,8037,879,155,0.176336746302617,6.11612903225807
Los Angeles,90704,"1,252","3,979","$34,357","$634,200",224,17.89,11,39.29,3.12,53,513,45,28,0.622222222222222,1.89285714285714,58,409,30,39,1.3,1.48717948717949
Los Angeles,91501,"3,350","20,511","$31,087","$770,500","1,703",50.84,21,38.89,2.24,333,2541,255,54,0.211764705882353,6.16666666666667,335,2610,254,75,0.295275590551181,4.46666666666667
San Diego,92119,"6,751","24,831","$45,915","$579,300","3,898",57.74,38,38.78,2.01,672,6257,522,98,0.187739463601533,6.85714285714286,720,6210,670,136,0.202985074626866,5.29411764705882
Kern,93225,"6,213","4,782","$20,476","$198,800","1,788",28.78,31,38.75,1.79,273,2582,287,80,0.278745644599303,3.4125,319,2082,306,111,0.362745098039216,2.87387387387387
San Bernardino,92346,"16,262","63,857","$27,652","$335,100","9,304",57.21,136,38.75,2.99,1662,12112,1272,351,0.275943396226415,4.73504273504274,1836,12239,1406,487,0.346372688477952,3.7700205338809
Shasta,96073,"2,405","3,980","$36,073","$423,700",990,41.16,15,38.46,2.25,143,1445,95,39,0.410526315789474,3.66666666666667,216,1494,162,54,0.333333333333333,4
Alameda,94587,"16,255","74,722","$42,984","$765,500","9,572",58.89,78,38.42,1.73,1541,14164,1306,203,0.155436447166922,7.59113300492611,1717,14013,1568,281,0.179209183673469,6.11032028469751
Los Angeles,91733,"7,737","45,365","$21,394","$435,700","2,889",37.34,43,38.39,2.00,551,5121,365,112,0.306849315068493,4.91964285714286,646,5268,485,155,0.319587628865979,4.16774193548387
Orange,92706,"6,229","35,748","$26,297","$626,000","3,395",54.50,38,38.38,2.20,625,5142,490,99,0.202040816326531,6.31313131313131,601,5159,478,137,0.286610878661088,4.38686131386861
Marin,94904,"4,296","12,994","$63,988","$1,568,300","1,650",38.41,39,38.24,3.28,350,2908,232,102,0.439655172413793,3.43137254901961,379,2895,293,141,0.48122866894198,2.68794326241135
Tulare,93219,"4,063","10,285","$16,230","$143,500",678,16.69,21,38.18,1.87,140,1149,90,55,0.611111111111111,2.54545454545455,148,1200,96,76,0.791666666666667,1.94736842105263
San Mateo,94014,"11,301","49,170","$32,281","$718,100","4,917",43.51,49,37.98,1.58,909,8098,724,129,0.17817679558011,7.04651162790698,931,8287,765,178,0.232679738562092,5.23033707865169
Orange,92649,"9,493","35,278","$47,934","$790,400","4,832",50.90,51,37.78,1.96,877,7754,650,135,0.207692307692308,6.4962962962963,1015,7907,826,186,0.225181598062954,5.45698924731183
Glenn,95988,"4,500","8,298","$24,974","$230,600","1,227",27.27,20,37.74,1.62,234,1901,190,53,0.278947368421053,4.41509433962264,272,1904,174,73,0.419540229885057,3.72602739726027
Los Angeles,90270,"3,366","27,287","$21,072","$387,000","1,198",35.59,23,37.70,2.50,240,2883,147,61,0.414965986394558,3.9344262295082,290,2960,186,84,0.451612903225806,3.45238095238095
Siskiyou,96067,"5,394","7,094","$25,601","$283,300","1,756",32.55,27,37.50,1.84,280,2818,218,72,0.330275229357798,3.88888888888889,354,2878,296,99,0.334459459459459,3.57575757575758
Contra Costa,94517,"4,931","13,687","$55,578","$754,500","2,283",46.30,22,37.29,1.64,338,3729,289,59,0.204152249134948,5.72881355932203,465,3702,389,81,0.208226221079692,5.74074074074074
San Bernardino,92284,"17,276","26,182","$23,748","$168,600","8,204",47.49,105,37.23,2.24,1313,8238,1031,282,0.273520853540252,4.65602836879433,1962,8385,1448,387,0.267265193370166,5.06976744186047
Contra Costa,94803,"8,966","25,893","$39,298","$534,000","4,471",49.87,45,37.19,1.85,750,6897,615,121,0.196747967479675,6.19834710743802,830,6858,686,166,0.24198250728863,5
San Diego,92020,"11,238","59,743","$26,147","$526,600","6,206",55.22,66,37.08,2.17,1014,8907,792,178,0.224747474747475,5.69662921348315,1221,8876,1082,244,0.22550831792976,5.00409836065574
San Bernardino,92252,"12,909","9,351","$20,754","$146,800","3,219",24.94,40,37.04,1.15,519,3178,374,108,0.288770053475936,4.80555555555556,827,3373,659,148,0.224582701062216,5.58783783783784
Santa Clara,95136,"10,249","47,476","$46,458","$798,300","5,389",52.58,45,36.89,1.63,858,7440,675,122,0.180740740740741,7.0327868852459,1123,7553,940,167,0.177659574468085,6.72455089820359
Stanislaus,95382,"11,283","38,700","$31,055","$343,900","7,298",64.68,50,36.50,1.66,1202,8773,1007,137,0.13604766633565,8.77372262773723,1297,8979,1082,187,0.172828096118299,6.93582887700535
San Francisco,94109,"3,599","57,302","$64,809","$1,095,700",942,26.17,12,36.36,1.25,159,1466,147,33,0.224489795918367,4.81818181818182,176,1558,182,45,0.247252747252747,3.91111111111111
San Diego,91913,"11,867","54,114","$45,216","$524,200","7,269",61.25,60,36.14,1.90,1217,8475,867,166,0.191464821222607,7.33132530120482,1402,9969,1224,226,0.184640522875817,6.20353982300885
Imperial,92243,"12,549","50,402","$20,396","$192,400","5,199",41.43,96,36.09,2.88,932,7923,639,266,0.416275430359937,3.50375939849624,1176,8056,847,362,0.427390791027155,3.24861878453039
Alameda,94588,"9,746","37,253","$73,595","$928,800","4,923",50.51,31,36.05,1.20,751,6831,624,86,0.137820512820513,8.73255813953488,919,6853,841,117,0.139120095124851,7.85470085470085
Los Angeles,90023,"6,449","46,680","$19,929","$427,300","2,117",32.83,54,35.76,3.18,527,3945,297,151,0.508417508417509,3.49006622516556,585,4214,372,205,0.551075268817204,2.85365853658537
Los Angeles,90701,"3,806","16,801","$26,499","$543,200","1,842",48.40,20,35.71,2.00,338,3229,254,56,0.220472440944882,6.03571428571429,328,3139,265,76,0.286792452830189,4.31578947368421
San Joaquin,95320,"5,060","12,822","$32,434","$371,400","1,964",38.81,20,35.71,1.50,339,2770,263,56,0.212927756653992,6.05357142857143,361,2861,310,76,0.245161290322581,4.75
Tulare,93618,"8,558","31,470","$22,520","$213,300","3,092",36.13,52,35.62,2.31,609,4883,399,146,0.365914786967419,4.17123287671233,747,5396,465,198,0.425806451612903,3.77272727272727
Los Angeles,90059,"7,376","46,185","$20,195","$348,100","3,097",41.99,64,35.56,3.31,689,4508,428,180,0.420560747663551,3.82777777777778,755,5032,492,244,0.495934959349594,3.09426229508197
Fresno,93625,"3,025","8,059","$22,077","$262,600","1,038",34.31,11,35.48,1.39,160,1327,110,31,0.281818181818182,5.16129032258065,262,1540,159,42,0.264150943396226,6.23809523809524
Los Angeles,93550,"20,566","77,506","$22,521","$232,100","12,537",60.96,159,35.41,2.96,2226,13515,1712,449,0.262266355140187,4.95768374164811,2401,13779,1871,608,0.324959914484233,3.94901315789474
Riverside,91752,"9,267","35,694","$30,179","$455,000","5,554",59.93,70,35.35,2.89,1125,5200,569,198,0.347978910369069,5.68181818181818,1217,6828,975,268,0.274871794871795,4.5410447761194
Riverside,92504,"14,609","59,896","$24,735","$359,600","8,452",57.85,125,35.31,3.28,1604,10535,1127,354,0.314108251996451,4.53107344632768,1829,10779,1329,479,0.360421369450715,3.81837160751566
Merced,95322,"4,270","10,373","$26,082","$256,800","1,506",35.27,19,35.19,1.71,285,2070,210,54,0.257142857142857,5.27777777777778,256,2196,201,73,0.36318407960199,3.50684931506849
Los Angeles,91767,"10,387","50,606","$25,463","$392,100","5,361",51.61,65,35.14,2.41,1059,7758,806,185,0.229528535980149,5.72432432432432,1066,8038,817,250,0.305997552019584,4.264
Humboldt,95562,"1,416","3,401","$27,935","$198,900",622,43.93,7,35.00,1.91,89,999,67,20,0.298507462686567,4.45,132,981,92,27,0.293478260869565,4.88888888888889
Los Angeles,90660,"14,290","63,001","$27,307","$440,600","5,795",40.55,75,34.88,2.03,1164,11402,878,215,0.244874715261959,5.41395348837209,1205,11543,887,290,0.326944757609921,4.1551724137931
Riverside,92591,"12,703","41,609","$34,638","$448,400","9,043",71.19,78,34.51,2.39,1623,8964,1150,226,0.196521739130435,7.18141592920354,1934,9378,1438,304,0.211404728789986,6.36184210526316
San Bernardino,92365,"6,869","2,733","$27,743","$120,900",343,4.99,10,34.48,0.57,63,554,35,29,0.828571428571429,2.17241379310345,110,564,79,39,0.493670886075949,2.82051282051282
Los Angeles,93551,"19,671","50,601","$40,009","$361,400","13,919",70.76,154,34.45,3.06,2371,13874,1828,447,0.2445295404814,5.30425055928412,2746,14146,2212,601,0.271699819168174,4.56905158069884
Santa Cruz,95065,"2,885","8,491","$44,392","$893,700","1,083",37.54,15,34.09,2.05,206,2148,141,44,0.312056737588653,4.68181818181818,223,2156,193,59,0.305699481865285,3.77966101694915
San Bernardino,92335,"18,632","99,306","$22,581","$306,500","9,068",48.67,162,33.96,3.43,1770,12890,1223,477,0.390024529844644,3.71069182389937,1926,12998,1429,639,0.447165850244927,3.01408450704225
Riverside,92220,"15,056","33,525","$22,847","$239,600","7,256",48.19,102,33.89,2.68,1276,8209,965,301,0.311917098445596,4.23920265780731,2009,8255,1216,403,0.331414473684211,4.98511166253102
San Bernardino,92345,"28,114","82,110","$22,462","$232,800","16,863",59.98,217,33.80,3.06,3091,18383,2361,642,0.271918678526048,4.81464174454829,3707,18798,2620,859,0.327862595419847,4.31548311990687
Los Angeles,91750,"9,934","34,129","$35,739","$595,700","5,512",55.49,49,33.79,1.95,955,8971,733,145,0.197817189631651,6.58620689655172,1029,8936,912,194,0.212719298245614,5.30412371134021
Riverside,92509,"20,176","81,383","$25,785","$342,800","10,424",51.67,177,33.78,3.47,2077,13419,1337,524,0.391922213911743,3.96374045801527,2480,14135,1686,701,0.415776986951364,3.53780313837375
San Bernardino,91701,"12,052","39,461","$40,494","$522,800","7,668",63.62,66,33.67,2.17,1325,10427,1060,196,0.184905660377358,6.76020408163265,1438,10507,1218,262,0.215106732348112,5.48854961832061
San Bernardino,92405,"8,156","30,112","$21,462","$235,500","4,566",55.98,91,33.58,4.44,864,5187,560,271,0.483928571428571,3.18819188191882,1038,5252,696,362,0.520114942528736,2.86740331491713
Los Angeles,90650,"21,751","105,304","$27,396","$440,800","10,356",47.61,121,33.43,2.22,1990,18020,1474,362,0.245590230664858,5.49723756906077,1963,18135,1529,483,0.315892740353172,4.06418219461698
Tulare,93286,"3,582","9,906","$20,464","$179,600","1,079",30.12,20,33.33,2.23,193,1620,140,60,0.428571428571429,3.21666666666667,253,1770,140,80,0.571428571428571,3.1625
Madera,93637,"13,163","41,108","$27,168","$244,300","5,673",43.10,56,33.33,1.70,900,7176,722,168,0.232686980609418,5.35714285714286,1358,7638,892,224,0.251121076233184,6.0625
San Diego,92057,"16,479","60,414","$31,183","$460,600","10,751",65.24,91,33.33,2.21,1831,12836,1386,273,0.196969696969697,6.70695970695971,1975,13072,1696,364,0.214622641509434,5.42582417582418
Riverside,92240,"18,356","35,278","$21,072","$197,600","9,330",50.83,121,33.33,2.64,1657,8477,1260,363,0.288095238095238,4.56473829201102,2017,8798,1452,484,0.333333333333333,4.16735537190083
Santa Clara,95125,"16,010","53,155","$54,804","$1,077,200","8,945",55.87,63,32.98,1.59,1420,12895,1189,191,0.160639192598823,7.43455497382199,1732,12804,1588,254,0.159949622166247,6.81889763779528
Riverside,92201,"21,219","65,726","$23,762","$246,300","11,687",55.08,109,32.15,2.11,1981,12494,1453,339,0.23331039229181,5.84365781710914,2595,13147,1949,448,0.229861467419189,5.79241071428571
Los Angeles,91790,"10,632","45,444","$29,720","$514,800","5,382",50.62,50,32.05,1.94,1006,8914,787,156,0.198221092757306,6.44871794871795,1002,8927,773,206,0.266494178525226,4.86407766990291
San Joaquin,95237,"1,191","3,639","$29,591","$354,400",610,51.22,8,32.00,2.77,114,880,76,25,0.328947368421053,4.56,149,899,112,33,0.294642857142857,4.51515151515152
Stanislaus,95328,"1,254","4,480","$22,881","$253,700",700,55.82,8,32.00,2.63,98,773,74,25,0.337837837837838,3.92,151,928,137,33,0.240875912408759,4.57575757575758
Los Angeles,91306,"9,206","49,678","$26,397","$520,200","6,035",65.56,50,31.85,2.25,1073,7707,846,157,0.185579196217494,6.8343949044586,1184,7986,919,207,0.225244831338411,5.71980676328502
San Diego,92122,"5,210","48,071","$41,938","$732,600","3,114",59.77,26,31.71,2.07,541,5312,462,82,0.177489177489178,6.59756097560976,527,5200,503,108,0.214711729622266,4.87962962962963
Kern,93238,"1,839",673,"$28,715","$234,400",505,27.46,6,31.58,1.36,84,798,61,19,0.311475409836066,4.42105263157895,100,790,92,25,0.271739130434783,4
San Diego,92154,"14,855","88,979","$26,319","$411,200","7,365",49.58,86,31.50,2.42,1244,11912,942,273,0.289808917197452,4.55677655677656,1484,12073,1232,359,0.291396103896104,4.13370473537604
Stanislaus,95386,"3,502","10,557","$28,215","$262,200","1,657",47.32,16,31.37,1.91,255,2145,219,51,0.232876712328767,5,308,2204,214,67,0.313084112149533,4.59701492537313
Los Angeles,90255,"9,686","75,019","$20,632","$411,700","3,300",34.07,53,31.36,2.29,807,7106,505,169,0.334653465346535,4.77514792899408,828,7408,508,222,0.437007874015748,3.72972972972973
Los Angeles,90605,"9,465","40,192","$31,610","$474,900","4,455",47.07,52,31.33,2.30,848,8041,636,166,0.261006289308176,5.10843373493976,919,8061,709,218,0.307475317348378,4.21559633027523
San Diego,91977,"14,013","64,750","$29,811","$441,700","8,611",61.45,98,31.11,2.95,1532,11589,1130,315,0.278761061946903,4.86349206349206,1728,11571,1424,413,0.29002808988764,4.18401937046005
Riverside,92260,"19,949","34,660","$30,252","$334,300","8,348",41.85,85,31.02,1.80,1435,9051,994,274,0.275653923541247,5.23722627737226,1841,9003,1471,359,0.244051665533651,5.12813370473538
Riverside,92274,"21,820","15,317","$15,413","$111,900","1,788",8.19,31,31.00,0.60,362,1728,217,100,0.460829493087558,3.62,455,2106,332,131,0.394578313253012,3.47328244274809
Fresno,93210,"8,717","18,336","$25,966","$170,800","1,845",21.17,20,30.77,0.98,285,2625,188,65,0.345744680851064,4.38461538461539,381,2766,317,85,0.26813880126183,4.48235294117647
Los Angeles,93553,"2,746","1,709","$25,750","$263,400",385,14.02,8,30.77,1.24,89,507,53,26,0.490566037735849,3.42307692307692,80,516,66,34,0.515151515151515,2.35294117647059
